INICIO;22/05/2012 0:00:53;BLGPRD04;9580;1337655653.5;TERMINO;22/05/2012 0:00:53;BLGPRD04;9580;1337655653.5;0,293
INICIO;22/05/2012 0:00:53;BLGPRD05;9580;1337655653.79;TERMINO;22/05/2012 0:00:53;BLGPRD05;9580;1337655653.79;0,058
INICIO;22/05/2012 0:00:53;BLGPRD06;9580;1337655653.85;TERMINO;22/05/2012 0:00:53;BLGPRD06;9580;1337655653.85;0,057
INICIO;22/05/2012 0:00:53;BLGPRD07;9580;1337655653.91;TERMINO;22/05/2012 0:00:53;BLGPRD07;9580;1337655653.91;0,047
INICIO;22/05/2012 0:00:53;BLGPRD04;9080;1337655653.96;TERMINO;22/05/2012 0:00:53;BLGPRD04;9080;1337655653.96;0,046
INICIO;22/05/2012 0:00:53;BLGPRD05;9080;1337655654;TERMINO;22/05/2012 0:00:54;BLGPRD05;9080;1337655654;0,049
INICIO;22/05/2012 0:00:54;BLGPRD06;9080;1337655654.05;TERMINO;22/05/2012 0:00:54;BLGPRD06;9080;1337655654.05;0,044
INICIO;22/05/2012 0:00:54;BLGPRD07;9080;1337655654.1;TERMINO;22/05/2012 0:00:54;BLGPRD07;9080;1337655654.1;0,045
INICIO;22/05/2012 0:01:54;BLGPRD04;9580;1337655714.19;TERMINO;22/05/2012 0:01:54;BLGPRD04;9580;1337655714.19;0,071
INICIO;22/05/2012 0:01:54;BLGPRD05;9580;1337655714.26;TERMINO;22/05/2012 0:01:54;BLGPRD05;9580;1337655714.26;0,064
INICIO;22/05/2012 0:01:54;BLGPRD06;9580;1337655714.32;TERMINO;22/05/2012 0:01:54;BLGPRD06;9580;1337655714.32;0,062
INICIO;22/05/2012 0:01:54;BLGPRD07;9580;1337655714.39;TERMINO;22/05/2012 0:01:54;BLGPRD07;9580;1337655714.39;0,061
INICIO;22/05/2012 0:01:54;BLGPRD04;9080;1337655714.45;TERMINO;22/05/2012 0:01:54;BLGPRD04;9080;1337655714.45;0,059
INICIO;22/05/2012 0:01:54;BLGPRD05;9080;1337655714.51;TERMINO;22/05/2012 0:01:54;BLGPRD05;9080;1337655714.51;0,046
INICIO;22/05/2012 0:01:54;BLGPRD06;9080;1337655714.56;TERMINO;22/05/2012 0:01:54;BLGPRD06;9080;1337655714.56;0,045
INICIO;22/05/2012 0:01:54;BLGPRD07;9080;1337655714.6;TERMINO;22/05/2012 0:01:54;BLGPRD07;9080;1337655714.6;0,062
INICIO;22/05/2012 0:02:54;BLGPRD04;9580;1337655774.74;TERMINO;22/05/2012 0:02:54;BLGPRD04;9580;1337655774.74;0,045
INICIO;22/05/2012 0:02:54;BLGPRD05;9580;1337655774.78;TERMINO;22/05/2012 0:02:54;BLGPRD05;9580;1337655774.78;0,045
INICIO;22/05/2012 0:02:54;BLGPRD06;9580;1337655774.83;TERMINO;22/05/2012 0:02:54;BLGPRD06;9580;1337655774.83;0,045
INICIO;22/05/2012 0:02:54;BLGPRD07;9580;1337655774.87;TERMINO;22/05/2012 0:02:54;BLGPRD07;9580;1337655774.87;0,046
INICIO;22/05/2012 0:02:54;BLGPRD04;9080;1337655774.92;TERMINO;22/05/2012 0:02:54;BLGPRD04;9080;1337655774.92;0,043
